NAME,ESSROUND,EDITION,PRODDATE,IDNO,CNTRY,RESCLQ,RESRELQ,RESBAB,RESUNDQ,PREINTF,PREWHP,PRESD,PREPPIL,PREOREL,PRENREL,PREDK,PRENAP,PRENA,RESSWCD,INTLNGA,INTNUM,INTAGEA,INTGNDR,INTAGE,INTNUM1
ESS9INTe03,9,3,18.12.2020,21345,ES,2,2,5,5,2,0,0,0,0,0,0,1,0,1,SPA,1533,49,2,NA,1533
ESS9INTe03,9,3,18.12.2020,21372,ES,5,5,5,3,2,0,0,0,0,0,0,1,0,3,SPA,523,43,2,NA,523
ESS9INTe03,9,3,18.12.2020,21379,ES,1,1,4,4,2,0,0,0,0,0,0,1,0,1,SPA,66,52,2,NA,66
ESS9INTe03,9,3,18.12.2020,21425,ES,1,2,5,5,2,0,0,0,0,0,0,1,0,1,CAT,1040,32,2,NA,1040
ESS9INTe03,9,3,18.12.2020,21613,ES,1,3,5,5,2,0,0,0,0,0,0,1,0,1,SPA,1533,49,2,NA,1533
ESS9INTe03,9,3,18.12.2020,21703,ES,2,1,5,5,2,0,0,0,0,0,0,1,0,2,SPA,305,31,2,NA,305
ESS9INTe03,9,3,18.12.2020,21771,ES,4,2,4,4,2,0,0,0,0,0,0,1,0,1,SPA,875,60,2,NA,875
ESS9INTe03,9,3,18.12.2020,21816,ES,2,1,5,5,2,0,0,0,0,0,0,1,0,1,SPA,1272,56,1,NA,1272
ESS9INTe03,9,3,18.12.2020,21838,ES,1,1,5,5,2,0,0,0,0,0,0,1,0,1,SPA,1435,58,1,NA,1435
ESS9INTe03,9,3,18.12.2020,21900,ES,1,1,5,5,2,0,0,0,0,0,0,1,0,1,SPA,574,36,2,NA,574
ESS9INTe03,9,3,18.12.2020,21923,ES,1,2,1,1,2,0,0,0,0,0,0,1,0,2,SPA,938,58,2,NA,938
ESS9INTe03,9,3,18.12.2020,21926,ES,3,2,5,5,2,0,0,0,0,0,0,1,0,1,SPA,1226,25,2,NA,1226
ESS9INTe03,9,3,18.12.2020,21938,ES,2,3,4,5,2,0,0,0,0,0,0,1,0,1,SPA,618,34,1,NA,618
ESS9INTe03,9,3,18.12.2020,21959,ES,2,1,1,5,2,0,0,0,0,0,0,1,0,1,SPA,1831,66,2,NA,1831
ESS9INTe03,9,3,18.12.2020,21966,ES,3,2,2,2,1,0,0,0,0,1,0,0,0,3,SPA,653,43,1,NA,653
ESS9INTe03,9,3,18.12.2020,21984,ES,3,2,4,4,1,1,0,0,0,0,0,0,0,1,SPA,1974,65,2,NA,1974
ESS9INTe03,9,3,18.12.2020,22258,ES,2,3,4,4,2,0,0,0,0,0,0,1,0,2,SPA,702,33,2,NA,702
ESS9INTe03,9,3,18.12.2020,22293,ES,1,1,5,5,2,0,0,0,0,0,0,1,0,1,SPA,1435,58,1,NA,1435
ESS9INTe03,9,3,18.12.2020,22306,ES,1,1,5,5,2,0,0,0,0,0,0,1,0,1,SPA,226,66,1,NA,226
ESS9INTe03,9,3,18.12.2020,22319,ES,3,1,5,5,2,0,0,0,0,0,0,1,0,1,SPA,238,53,2,NA,238
ESS9INTe03,9,3,18.12.2020,22386,ES,1,1,5,5,2,0,0,0,0,0,0,1,0,1,SPA,1156,44,2,NA,1156
ESS9INTe03,9,3,18.12.2020,22447,ES,3,2,4,4,2,0,0,0,0,0,0,1,0,3,SPA,1245,56,2,NA,1245
ESS9INTe03,9,3,18.12.2020,22490,ES,1,2,5,5,2,0,0,0,0,0,0,1,0,1,SPA,1852,53,1,NA,924
ESS9INTe03,9,3,18.12.2020,22516,ES,2,1,5,5,2,0,0,0,0,0,0,1,0,2,SPA,724,29,2,NA,724
ESS9INTe03,9,3,18.12.2020,22532,ES,1,1,5,5,2,0,0,0,0,0,0,1,0,1,SPA,1831,66,2,NA,1831
ESS9INTe03,9,3,18.12.2020,22582,ES,2,1,5,5,2,0,0,0,0,0,0,1,0,2,SPA,1156,44,2,NA,1156
ESS9INTe03,9,3,18.12.2020,22587,ES,1,1,5,5,2,0,0,0,0,0,0,1,0,1,SPA,482,56,1,NA,482
ESS9INTe03,9,3,18.12.2020,22670,ES,2,1,1,4,1,0,0,1,0,0,0,0,0,2,SPA,55,42,2,NA,55
ESS9INTe03,9,3,18.12.2020,22682,ES,2,1,5,5,2,0,0,0,0,0,0,1,0,1,SPA,1346,61,2,NA,1346
ESS9INTe03,9,3,18.12.2020,22689,ES,3,2,3,4,2,0,0,0,0,0,0,1,0,2,SPA,2481,40,2,NA,2481
ESS9INTe03,9,3,18.12.2020,22810,ES,2,1,5,5,1,1,1,0,0,0,0,0,0,1,CAT,1040,32,2,NA,1040
ESS9INTe03,9,3,18.12.2020,22820,ES,3,3,5,4,1,1,0,0,0,0,0,0,0,1,SPA,1852,53,1,NA,1852
ESS9INTe03,9,3,18.12.2020,22848,ES,1,1,5,5,1,0,0,1,0,0,0,0,0,2,SPA,1110,47,1,NA,1110
ESS9INTe03,9,3,18.12.2020,22910,ES,1,1,5,5,2,0,0,0,0,0,0,1,0,1,SPA,174,49,2,NA,174
ESS9INTe03,9,3,18.12.2020,22995,ES,3,1,5,5,2,0,0,0,0,0,0,1,0,2,SPA,1938,48,2,NA,1938
ESS9INTe03,9,3,18.12.2020,23003,ES,3,2,4,4,2,0,0,0,0,0,0,1,0,2,SPA,1837,52,2,NA,2516
ESS9INTe03,9,3,18.12.2020,23027,ES,3,1,5,4,2,0,0,0,0,0,0,1,0,2,SPA,460,62,2,NA,460
ESS9INTe03,9,3,18.12.2020,23041,ES,3,3,5,5,2,0,0,0,0,0,0,1,0,1,SPA,388,51,2,NA,388
ESS9INTe03,9,3,18.12.2020,23054,ES,3,3,4,4,1,1,0,0,0,0,0,0,0,2,SPA,1789,54,2,NA,1789
ESS9INTe03,9,3,18.12.2020,23110,ES,2,1,5,5,1,1,0,0,0,0,0,0,0,2,SPA,1110,47,1,NA,1110
ESS9INTe03,9,3,18.12.2020,23232,ES,2,1,5,5,2,0,0,0,0,0,0,1,0,1,SPA,1852,53,1,NA,1852
ESS9INTe03,9,3,18.12.2020,23343,ES,1,1,5,5,2,0,0,0,0,0,0,1,0,1,SPA,170,62,2,NA,170
ESS9INTe03,9,3,18.12.2020,23347,ES,3,2,5,4,2,0,0,0,0,0,0,1,0,1,SPA,292,53,2,NA,292
ESS9INTe03,9,3,18.12.2020,23418,ES,2,1,5,5,2,0,0,0,0,0,0,1,0,1,SPA,118,35,2,NA,118
ESS9INTe03,9,3,18.12.2020,23470,ES,1,1,5,5,2,0,0,0,0,0,0,1,0,2,SPA,1110,47,1,NA,1110
ESS9INTe03,9,3,18.12.2020,23519,ES,2,2,5,5,1,1,1,0,0,0,0,0,0,1,SPA,1892,41,1,NA,1892
ESS9INTe03,9,3,18.12.2020,23545,ES,1,1,5,5,2,0,0,0,0,0,0,1,0,1,SPA,1625,53,2,NA,1625
ESS9INTe03,9,3,18.12.2020,23558,ES,3,2,4,4,1,1,0,0,0,0,0,0,0,3,SPA,818,61,1,NA,818
ESS9INTe03,9,3,18.12.2020,23602,ES,3,3,5,4,2,0,0,0,0,0,0,1,0,1,SPA,1492,63,2,NA,1492
ESS9INTe03,9,3,18.12.2020,23630,ES,2,1,5,5,2,0,0,0,0,0,0,1,0,1,SPA,696,60,2,NA,696
ESS9INTe03,9,3,18.12.2020,23717,ES,1,1,5,5,2,0,0,0,0,0,0,1,0,1,SPA,66,52,2,NA,66
ESS9INTe03,9,3,18.12.2020,23727,ES,1,1,5,5,2,0,0,0,0,0,0,1,0,1,CAT,808,53,1,NA,808
ESS9INTe03,9,3,18.12.2020,23790,ES,4,4,3,3,2,0,0,0,0,0,0,1,0,3,SPA,666,49,2,NA,666
ESS9INTe03,9,3,18.12.2020,23892,ES,3,2,4,4,2,0,0,0,0,0,0,1,0,1,SPA,1908,41,2,NA,1908
ESS9INTe03,9,3,18.12.2020,23907,ES,2,2,4,3,1,0,0,1,0,0,0,0,0,1,SPA,1774,55,2,NA,1774
ESS9INTe03,9,3,18.12.2020,24008,ES,2,1,5,5,2,0,0,0,0,0,0,1,0,1,CAT,1580,54,1,NA,1580
ESS9INTe03,9,3,18.12.2020,24074,ES,3,1,4,3,2,0,0,0,0,0,0,1,0,2,SPA,1938,48,2,NA,1938
ESS9INTe03,9,3,18.12.2020,24076,ES,3,1,5,5,2,0,0,0,0,0,0,1,0,1,SPA,460,62,2,NA,460
ESS9INTe03,9,3,18.12.2020,24081,ES,4,3,4,4,2,0,0,0,0,0,0,1,0,2,SPA,2365,69,2,NA,2365
ESS9INTe03,9,3,18.12.2020,24111,ES,3,2,4,4,2,0,0,0,0,0,0,1,0,3,SPA,1532,63,1,NA,1532
ESS9INTe03,9,3,18.12.2020,24167,ES,2,2,4,5,2,0,0,0,0,0,0,1,0,1,CAT,2205,68,2,NA,1580
ESS9INTe03,9,3,18.12.2020,24237,ES,1,1,5,5,2,0,0,0,0,0,0,1,0,2,SPA,2066,63,1,NA,2066
ESS9INTe03,9,3,18.12.2020,24268,ES,3,1,5,5,1,0,0,1,0,0,0,0,0,1,SPA,388,51,2,NA,388
ESS9INTe03,9,3,18.12.2020,24307,ES,2,1,5,5,2,0,0,0,0,0,0,1,0,1,SPA,384,80,2,NA,384
ESS9INTe03,9,3,18.12.2020,24421,ES,3,2,5,4,1,1,0,0,0,0,0,0,0,2,SPA,1892,41,1,NA,1892
ESS9INTe03,9,3,18.12.2020,24444,ES,2,1,5,5,1,1,0,0,0,0,0,0,0,2,SPA,1799,53,2,NA,1799
ESS9INTe03,9,3,18.12.2020,24461,ES,1,1,5,5,2,0,0,0,0,0,0,1,0,1,SPA,1831,66,2,NA,1831
ESS9INTe03,9,3,18.12.2020,24471,ES,2,2,4,4,2,0,0,0,0,0,0,1,0,2,SPA,1299,56,2,NA,1299
ESS9INTe03,9,3,18.12.2020,24526,ES,1,1,5,5,2,0,0,0,0,0,0,1,0,1,SPA,1729,30,1,NA,1729
ESS9INTe03,9,3,18.12.2020,24561,ES,1,1,5,5,2,0,0,0,0,0,0,1,0,1,SPA,574,36,2,NA,574
ESS9INTe03,9,3,18.12.2020,24569,ES,1,1,5,5,2,0,0,0,0,0,0,1,0,1,SPA,388,51,2,NA,388
ESS9INTe03,9,3,18.12.2020,24599,ES,1,1,5,5,2,0,0,0,0,0,0,1,0,1,SPA,1852,53,1,NA,1852
ESS9INTe03,9,3,18.12.2020,24607,ES,2,1,5,5,1,0,0,1,0,0,0,0,0,1,SPA,103,60,1,NA,103
ESS9INTe03,9,3,18.12.2020,24614,ES,2,1,5,5,2,0,0,0,0,0,0,1,0,1,SPA,696,60,2,NA,696
ESS9INTe03,9,3,18.12.2020,24635,ES,1,1,5,5,2,0,0,0,0,0,0,1,0,1,SPA,1767,56,2,NA,1767
ESS9INTe03,9,3,18.12.2020,24686,ES,1,1,5,5,1,1,0,0,0,0,0,0,0,1,SPA,2482,38,2,NA,2482
ESS9INTe03,9,3,18.12.2020,24737,ES,1,1,5,5,1,0,0,1,0,0,0,0,0,1,SPA,262,61,2,NA,262
ESS9INTe03,9,3,18.12.2020,24766,ES,1,2,5,5,2,0,0,0,0,0,0,1,0,1,SPA,2243,63,2,NA,2243
ESS9INTe03,9,3,18.12.2020,24838,ES,3,1,5,5,2,0,0,0,0,0,0,1,0,1,SPA,1226,25,2,NA,1226
ESS9INTe03,9,3,18.12.2020,24878,ES,1,1,5,5,2,0,0,0,0,0,0,1,0,1,SPA,1300,64,2,NA,1300
ESS9INTe03,9,3,18.12.2020,24892,ES,3,1,5,5,2,0,0,0,0,0,0,1,0,1,SPA,292,53,2,NA,292
ESS9INTe03,9,3,18.12.2020,24896,ES,2,2,4,5,2,0,0,0,0,0,0,1,0,2,SPA,886,45,2,NA,886
ESS9INTe03,9,3,18.12.2020,24917,ES,2,1,4,5,2,0,0,0,0,0,0,1,0,1,SPA,1945,60,2,NA,1945
ESS9INTe03,9,3,18.12.2020,24937,ES,1,1,5,5,2,0,0,0,0,0,0,1,0,1,SPA,174,49,2,NA,174
ESS9INTe03,9,3,18.12.2020,24984,ES,4,1,5,4,1,1,0,0,0,0,0,0,0,3,SPA,1299,56,2,NA,1299
ESS9INTe03,9,3,18.12.2020,24998,ES,1,1,5,5,2,0,0,0,0,0,0,1,0,1,SPA,236,59,2,NA,236
ESS9INTe03,9,3,18.12.2020,25078,ES,1,3,4,5,2,0,0,0,0,0,0,1,0,1,SPA,1474,42,2,NA,1474
ESS9INTe03,9,3,18.12.2020,25110,ES,2,1,4,5,2,0,0,0,0,0,0,1,0,1,SPA,1945,60,2,NA,1945
ESS9INTe03,9,3,18.12.2020,25136,ES,1,1,5,5,2,0,0,0,0,0,0,1,0,2,SPA,1146,53,1,NA,1146
ESS9INTe03,9,3,18.12.2020,25261,ES,1,1,1,5,2,0,0,0,0,0,0,1,0,2,SPA,94,39,2,NA,94
ESS9INTe03,9,3,18.12.2020,25300,ES,2,1,5,5,2,0,0,0,0,0,0,1,0,1,SPA,2044,62,2,NA,2044
ESS9INTe03,9,3,18.12.2020,25317,ES,1,1,5,5,2,0,0,0,0,0,0,1,0,1,SPA,1720,55,2,NA,1720
ESS9INTe03,9,3,18.12.2020,25359,ES,2,2,5,5,1,0,0,0,1,0,0,0,0,1,SPA,1533,49,2,NA,1533
ESS9INTe03,9,3,18.12.2020,25410,ES,4,3,4,4,2,0,0,0,0,0,0,1,0,2,SPA,2456,51,1,NA,2456
ESS9INTe03,9,3,18.12.2020,25489,ES,2,1,1,5,2,0,0,0,0,0,0,1,0,1,SPA,66,52,2,NA,66
ESS9INTe03,9,3,18.12.2020,25515,ES,2,1,5,5,1,1,0,0,0,0,0,0,0,1,SPA,1851,49,1,NA,1851
ESS9INTe03,9,3,18.12.2020,25561,ES,1,1,5,5,2,0,0,0,0,0,0,1,0,1,SPA,238,53,2,NA,238
ESS9INTe03,9,3,18.12.2020,25616,ES,2,1,4,5,2,0,0,0,0,0,0,1,0,1,SPA,388,51,2,NA,388
ESS9INTe03,9,3,18.12.2020,25719,ES,3,1,5,5,2,0,0,0,0,0,0,1,0,1,SPA,1837,52,2,NA,1837
ESS9INTe03,9,3,18.12.2020,25727,ES,3,3,5,5,2,0,0,0,0,0,0,1,0,2,SPA,348,57,2,NA,348
ESS9INTe03,9,3,18.12.2020,25761,ES,3,2,4,4,2,0,0,0,0,0,0,1,0,1,SPA,676,61,2,NA,676
ESS9INTe03,9,3,18.12.2020,25783,ES,3,1,5,5,1,0,1,0,0,0,0,0,0,1,SPA,226,66,1,NA,226
ESS9INTe03,9,3,18.12.2020,25816,ES,3,2,5,5,2,0,0,0,0,0,0,1,0,1,SPA,2516,47,1,NA,2516
ESS9INTe03,9,3,18.12.2020,25843,ES,2,1,5,5,2,0,0,0,0,0,0,1,0,1,SPA,482,56,1,NA,482
ESS9INTe03,9,3,18.12.2020,25974,ES,3,2,5,5,2,0,0,0,0,0,0,1,0,1,SPA,1852,53,1,NA,1852
ESS9INTe03,9,3,18.12.2020,26073,ES,2,1,5,5,2,0,0,0,0,0,0,1,0,2,SPA,666,49,2,NA,666
ESS9INTe03,9,3,18.12.2020,26111,ES,2,1,5,5,2,0,0,0,0,0,0,1,0,1,SPA,1676,60,1,NA,1676
ESS9INTe03,9,3,18.12.2020,26139,ES,1,3,3,5,2,0,0,0,0,0,0,1,0,1,SPA,2243,63,2,NA,2243
ESS9INTe03,9,3,18.12.2020,26161,ES,3,1,5,4,2,0,0,0,0,0,0,1,0,1,SPA,2334,51,2,NA,2334
ESS9INTe03,9,3,18.12.2020,26165,ES,2,2,5,5,2,0,0,0,0,0,0,1,0,1,SPA,2400,37,1,NA,2400
ESS9INTe03,9,3,18.12.2020,26227,ES,3,3,4,4,2,0,0,0,0,0,0,1,0,1,SPA,2152,47,2,NA,2152
ESS9INTe03,9,3,18.12.2020,26334,ES,2,3,4,5,2,0,0,0,0,0,0,1,0,1,SPA,1767,56,2,NA,1767
ESS9INTe03,9,3,18.12.2020,26347,ES,3,1,5,5,1,1,0,0,0,0,0,0,0,2,SPA,2290,49,2,NA,2290
ESS9INTe03,9,3,18.12.2020,26444,ES,1,2,5,5,2,0,0,0,0,0,0,1,0,1,CAT,561,62,2,NA,561
ESS9INTe03,9,3,18.12.2020,26452,ES,2,3,5,5,2,0,0,0,0,0,0,1,0,2,SPA,2414,42,1,NA,2414
ESS9INTe03,9,3,18.12.2020,26458,ES,1,2,5,5,2,0,0,0,0,0,0,1,0,1,SPA,1354,54,1,NA,1354
ESS9INTe03,9,3,18.12.2020,26491,ES,5,5,4,5,2,0,0,0,0,0,0,1,0,2,SPA,2414,42,1,NA,2414
ESS9INTe03,9,3,18.12.2020,26501,ES,3,2,4,4,1,1,0,0,0,0,0,0,0,1,SPA,1683,56,2,NA,1683
ESS9INTe03,9,3,18.12.2020,26595,ES,2,1,5,5,2,0,0,0,0,0,0,1,0,1,SPA,305,31,2,NA,305
ESS9INTe03,9,3,18.12.2020,26640,ES,3,5,5,4,2,0,0,0,0,0,0,1,0,1,SPA,618,34,1,NA,618
ESS9INTe03,9,3,18.12.2020,26645,ES,3,2,5,5,2,0,0,0,0,0,0,1,0,1,SPA,1813,41,1,NA,1813
ESS9INTe03,9,3,18.12.2020,26675,ES,2,1,5,5,2,0,0,0,0,0,0,1,0,1,SPA,226,66,1,NA,226
ESS9INTe03,9,3,18.12.2020,26865,ES,1,1,5,5,2,0,0,0,0,0,0,1,0,2,SPA,2066,63,1,NA,2066
ESS9INTe03,9,3,18.12.2020,26877,ES,2,1,4,4,2,0,0,0,0,0,0,1,0,1,CAT,1580,54,1,NA,1580
ESS9INTe03,9,3,18.12.2020,26882,ES,2,1,5,5,2,0,0,0,0,0,0,1,0,1,SPA,1492,63,2,NA,1492
ESS9INTe03,9,3,18.12.2020,26905,ES,2,1,5,4,2,0,0,0,0,0,0,1,0,3,SPA,1867,52,2,NA,1867
ESS9INTe03,9,3,18.12.2020,26924,ES,2,2,4,5,2,0,0,0,0,0,0,1,0,1,SPA,2205,68,2,NA,2243
ESS9INTe03,9,3,18.12.2020,26978,ES,1,1,5,5,2,0,0,0,0,0,0,1,0,1,SPA,898,59,1,NA,898
ESS9INTe03,9,3,18.12.2020,27096,ES,4,1,5,4,1,0,1,0,0,0,0,0,0,2,SPA,456,38,1,NA,456
ESS9INTe03,9,3,18.12.2020,27105,ES,2,1,5,5,1,1,0,0,0,0,0,0,0,1,SPA,456,38,1,NA,456
ESS9INTe03,9,3,18.12.2020,27175,ES,2,2,4,4,2,0,0,0,0,0,0,1,0,1,SPA,1580,54,1,NA,808
ESS9INTe03,9,3,18.12.2020,27236,ES,1,1,5,5,2,0,0,0,0,0,0,1,0,1,SPA,1852,53,1,NA,1852
ESS9INTe03,9,3,18.12.2020,27245,ES,1,1,5,5,1,1,0,0,0,0,0,0,0,1,SPA,119,62,2,NA,119
ESS9INTe03,9,3,18.12.2020,27330,ES,3,1,4,4,2,0,0,0,0,0,0,1,0,2,SPA,1560,49,2,NA,1560
ESS9INTe03,9,3,18.12.2020,27397,ES,2,1,5,5,1,1,0,0,0,0,0,0,0,1,SPA,1732,63,2,NA,1732
ESS9INTe03,9,3,18.12.2020,27460,ES,3,3,5,5,2,0,0,0,0,0,0,1,0,2,SPA,321,58,2,NA,321
ESS9INTe03,9,3,18.12.2020,27529,ES,3,4,4,5,2,0,0,0,0,0,0,1,0,1,CAT,1040,32,2,NA,1040
ESS9INTe03,9,3,18.12.2020,27546,ES,2,1,5,5,2,0,0,0,0,0,0,1,0,2,SPA,2328,54,2,NA,2328
ESS9INTe03,9,3,18.12.2020,27548,ES,1,2,5,5,2,0,0,0,0,0,0,1,0,1,SPA,348,57,2,NA,348
ESS9INTe03,9,3,18.12.2020,27585,ES,4,4,4,4,2,0,0,0,0,0,0,1,0,2,SPA,2516,47,1,NA,2516
ESS9INTe03,9,3,18.12.2020,27620,ES,1,1,5,5,2,0,0,0,0,0,0,1,0,1,SPA,1134,51,2,NA,1134
ESS9INTe03,9,3,18.12.2020,27702,ES,3,2,4,4,2,0,0,0,0,0,0,1,0,1,CAT,1584,46,1,NA,1584
ESS9INTe03,9,3,18.12.2020,27708,ES,2,1,5,5,2,0,0,0,0,0,0,1,0,1,SPA,384,80,2,NA,384
ESS9INTe03,9,3,18.12.2020,27727,ES,2,2,4,5,2,0,0,0,0,0,0,1,0,1,SPA,1580,54,1,NA,808
ESS9INTe03,9,3,18.12.2020,27732,ES,3,1,5,4,2,0,0,0,0,0,0,1,0,1,SPA,574,36,2,NA,574
ESS9INTe03,9,3,18.12.2020,27820,ES,2,3,4,5,2,0,0,0,0,0,0,1,0,1,SPA,1831,66,2,NA,1831
ESS9INTe03,9,3,18.12.2020,28033,ES,2,2,4,2,2,0,0,0,0,0,0,1,0,1,SPA,1774,55,2,NA,1774
ESS9INTe03,9,3,18.12.2020,28132,ES,2,1,5,5,2,0,0,0,0,0,0,1,0,2,SPA,248,63,1,NA,248
ESS9INTe03,9,3,18.12.2020,28149,ES,1,1,5,5,2,0,0,0,0,0,0,1,0,2,SPA,732,69,2,NA,732
ESS9INTe03,9,3,18.12.2020,28154,ES,2,1,4,4,1,1,1,0,0,0,0,0,0,1,SPA,1580,54,1,NA,808
ESS9INTe03,9,3,18.12.2020,28183,ES,2,1,5,5,1,0,0,1,0,0,0,0,0,2,SPA,456,38,1,NA,456
ESS9INTe03,9,3,18.12.2020,28200,ES,3,1,5,5,2,0,0,0,0,0,0,1,0,1,SPA,1373,49,2,NA,1373
ESS9INTe03,9,3,18.12.2020,28224,ES,2,1,5,5,2,0,0,0,0,0,0,1,0,1,SPA,388,51,2,NA,388
ESS9INTe03,9,3,18.12.2020,28247,ES,2,1,5,4,2,0,0,0,0,0,0,1,0,2,SPA,2481,40,2,NA,2481
ESS9INTe03,9,3,18.12.2020,28371,ES,3,3,4,5,2,0,0,0,0,0,0,1,0,2,SPA,702,33,2,NA,702
ESS9INTe03,9,3,18.12.2020,28372,ES,2,2,5,4,1,1,1,0,0,0,0,0,0,2,SPA,724,29,2,NA,724
ESS9INTe03,9,3,18.12.2020,28373,ES,1,1,5,5,2,0,0,0,0,0,0,1,0,2,SPA,1615,56,1,NA,1615
ESS9INTe03,9,3,18.12.2020,28427,ES,3,3,4,5,2,0,0,0,0,0,0,1,0,2,SPA,1532,63,1,NA,1532
ESS9INTe03,9,3,18.12.2020,28446,ES,1,1,5,5,2,0,0,0,0,0,0,1,0,1,SPA,1156,44,2,NA,1843
ESS9INTe03,9,3,18.12.2020,28551,ES,1,1,5,5,2,0,0,0,0,0,0,1,0,1,SPA,2497,57,2,NA,2497
ESS9INTe03,9,3,18.12.2020,28635,ES,5,3,5,3,2,0,0,0,0,0,0,1,0,3,SPA,94,39,2,NA,94
ESS9INTe03,9,3,18.12.2020,28657,ES,3,1,5,5,2,0,0,0,0,0,0,1,0,2,SPA,1432,45,2,NA,1432
ESS9INTe03,9,3,18.12.2020,28675,ES,3,1,5,5,2,0,0,0,0,0,0,1,0,1,SPA,919,65,1,NA,919
ESS9INTe03,9,3,18.12.2020,28678,ES,3,1,5,5,2,0,0,0,0,0,0,1,0,1,SPA,482,56,1,NA,482
ESS9INTe03,9,3,18.12.2020,28701,ES,1,5,5,5,2,0,0,0,0,0,0,1,0,1,SPA,92,60,1,NA,92
ESS9INTe03,9,3,18.12.2020,28770,ES,2,1,5,5,2,0,0,0,0,0,0,1,0,1,SPA,696,60,2,NA,696
ESS9INTe03,9,3,18.12.2020,28773,ES,2,1,5,5,2,0,0,0,0,0,0,1,0,1,SPA,506,38,2,NA,506
ESS9INTe03,9,3,18.12.2020,28780,ES,2,2,4,4,2,0,0,0,0,0,0,1,0,1,SPA,130,56,1,NA,130
ESS9INTe03,9,3,18.12.2020,28818,ES,2,1,5,4,2,0,0,0,0,0,0,1,0,3,SPA,1867,52,2,NA,1867
ESS9INTe03,9,3,18.12.2020,28832,ES,1,1,5,4,1,0,1,0,0,0,0,0,0,1,SPA,238,53,2,NA,238
ESS9INTe03,9,3,18.12.2020,28836,ES,4,2,1,2,1,0,1,0,0,0,0,0,0,3,SPA,156,54,1,NA,156
ESS9INTe03,9,3,18.12.2020,28882,ES,4,2,5,3,1,1,1,0,0,0,0,0,0,3,SPA,388,51,2,NA,388
ESS9INTe03,9,3,18.12.2020,28926,ES,1,1,4,4,2,0,0,0,0,0,0,1,0,1,SPA,66,52,2,NA,66
ESS9INTe03,9,3,18.12.2020,28928,ES,3,1,5,5,2,0,0,0,0,0,0,1,0,1,SPA,248,63,1,NA,248
ESS9INTe03,9,3,18.12.2020,29002,ES,1,1,5,5,2,0,0,0,0,0,0,1,0,1,SPA,1156,44,2,NA,1156
ESS9INTe03,9,3,18.12.2020,29015,ES,5,2,4,4,1,1,0,0,0,0,0,0,0,1,SPA,1945,60,2,NA,1945
ESS9INTe03,9,3,18.12.2020,29018,ES,2,1,5,5,2,0,0,0,0,0,0,1,0,1,SPA,472,52,2,NA,472
ESS9INTe03,9,3,18.12.2020,29019,ES,3,2,5,4,2,0,0,0,0,0,0,1,0,2,SPA,1615,56,1,NA,1615
ESS9INTe03,9,3,18.12.2020,29041,ES,2,1,5,5,2,0,0,0,0,0,0,1,0,2,SPA,87,49,1,NA,87
ESS9INTe03,9,3,18.12.2020,29081,ES,3,1,5,4,2,0,0,0,0,0,0,1,0,1,SPA,2497,57,2,NA,2497
ESS9INTe03,9,3,18.12.2020,29118,ES,1,1,5,5,2,0,0,0,0,0,0,1,0,1,SPA,2205,68,2,NA,2205
ESS9INTe03,9,3,18.12.2020,29128,ES,3,1,1,5,1,1,0,0,0,0,0,0,0,2,SPA,433,34,2,NA,433
ESS9INTe03,9,3,18.12.2020,29145,ES,2,1,5,5,2,0,0,0,0,0,0,1,0,1,SPA,103,60,1,NA,103
ESS9INTe03,9,3,18.12.2020,29204,ES,3,2,4,5,2,0,0,0,0,0,0,1,0,1,SPA,2205,68,2,NA,248
ESS9INTe03,9,3,18.12.2020,29215,ES,5,2,4,3,2,0,0,0,0,0,0,1,0,3,SPA,1333,55,2,NA,1333
ESS9INTe03,9,3,18.12.2020,29224,ES,1,1,5,5,2,0,0,0,0,0,0,1,0,1,CAT,2205,68,2,NA,2205
ESS9INTe03,9,3,18.12.2020,29242,ES,3,1,5,5,2,0,0,0,0,0,0,1,0,1,SPA,1245,56,2,NA,1245
ESS9INTe03,9,3,18.12.2020,29247,ES,1,1,5,5,1,0,0,0,1,0,0,0,0,1,SPA,1729,30,1,NA,1729
ESS9INTe03,9,3,18.12.2020,29270,ES,1,1,5,5,2,0,0,0,0,0,0,1,0,1,SPA,1729,30,1,NA,1729
ESS9INTe03,9,3,18.12.2020,29361,ES,1,1,1,5,2,0,0,0,0,0,0,1,0,1,SPA,1474,42,2,NA,1474
ESS9INTe03,9,3,18.12.2020,29403,ES,2,3,5,5,2,0,0,0,0,0,0,1,0,2,SPA,1694,50,1,NA,1694
ESS9INTe03,9,3,18.12.2020,29445,ES,1,1,5,5,2,0,0,0,0,0,0,1,0,3,SPA,1789,54,2,NA,1789
ESS9INTe03,9,3,18.12.2020,29559,ES,3,1,5,5,2,0,0,0,0,0,0,1,0,1,SPA,388,51,2,NA,388
ESS9INTe03,9,3,18.12.2020,29573,ES,3,1,5,4,1,1,1,0,0,0,0,0,0,1,SPA,71,59,1,NA,71
ESS9INTe03,9,3,18.12.2020,29588,ES,2,3,5,4,2,0,0,0,0,0,0,1,0,1,SPA,2066,63,1,NA,2066
ESS9INTe03,9,3,18.12.2020,29599,ES,3,1,5,5,2,0,0,0,0,0,0,1,0,2,SPA,1793,46,2,NA,1793
ESS9INTe03,9,3,18.12.2020,29621,ES,2,3,4,4,2,0,0,0,0,0,0,1,0,1,SPA,1451,47,1,NA,1451
